"","ref_date","GEO","DGUID","New.housing.price.indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS","full_date","yr"
"4300","2019-12","St. Catharines-Niagara, Ontario","2011S0503539","House only","Index, 201612=100",347,"units",0,"v111955506",22.2,108.1,"",NA,NA,1,2019-12-01,2019
"4301","2020-01","St. Catharines-Niagara, Ontario","2011S0503539","House only","Index, 201612=100",347,"units",0,"v111955506",22.2,108.1,"",NA,NA,1,2020-01-01,2020
"4302","2020-02","St. Catharines-Niagara, Ontario","2011S0503539","House only","Index, 201612=100",347,"units",0,"v111955506",22.2,109.8,"",NA,NA,1,2020-02-01,2020
"4303","2020-03","St. Catharines-Niagara, Ontario","2011S0503539","House only","Index, 201612=100",347,"units",0,"v111955506",22.2,110,"",NA,NA,1,2020-03-01,2020
"4304","2020-04","St. Catharines-Niagara, Ontario","2011S0503539","House only","Index, 201612=100",347,"units",0,"v111955506",22.2,110.2,"",NA,NA,1,2020-04-01,2020
"4305","2020-05","St. Catharines-Niagara, Ontario","2011S0503539","House only","Index, 201612=100",347,"units",0,"v111955506",22.2,110.3,"",NA,NA,1,2020-05-01,2020
"4306","1981-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,30.4,"",NA,NA,1,1981-01-01,1981
"4307","1981-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,30.5,"",NA,NA,1,1981-02-01,1981
"4308","1981-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,30.7,"",NA,NA,1,1981-03-01,1981
"4309","1981-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,31.1,"",NA,NA,1,1981-04-01,1981
"4310","1981-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,31.1,"",NA,NA,1,1981-05-01,1981
"4311","1981-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,31.4,"",NA,NA,1,1981-06-01,1981
"4312","1981-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,31.4,"",NA,NA,1,1981-07-01,1981
"4313","1981-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,31.4,"",NA,NA,1,1981-08-01,1981
"4314","1981-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,31.6,"",NA,NA,1,1981-09-01,1981
"4315","1981-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,31.7,"",NA,NA,1,1981-10-01,1981
"4316","1981-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,32,"",NA,NA,1,1981-11-01,1981
"4317","1981-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,32,"",NA,NA,1,1981-12-01,1981
"4318","1982-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,32,"",NA,NA,1,1982-01-01,1982
"4319","1982-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,32,"",NA,NA,1,1982-02-01,1982
"4320","1982-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,32,"",NA,NA,1,1982-03-01,1982
"4321","1982-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,32,"",NA,NA,1,1982-04-01,1982
"4322","1982-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,32.5,"",NA,NA,1,1982-05-01,1982
"4323","1982-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,33,"",NA,NA,1,1982-06-01,1982
"4324","1982-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,33,"",NA,NA,1,1982-07-01,1982
"4325","1982-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,33,"",NA,NA,1,1982-08-01,1982
"4326","1982-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,32.9,"",NA,NA,1,1982-09-01,1982
"4327","1982-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,33.4,"",NA,NA,1,1982-10-01,1982
"4328","1982-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,33.3,"",NA,NA,1,1982-11-01,1982
"4329","1982-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,33.3,"",NA,NA,1,1982-12-01,1982
"4330","1983-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,33.8,"",NA,NA,1,1983-01-01,1983
"4331","1983-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,33.8,"",NA,NA,1,1983-02-01,1983
"4332","1983-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,34.2,"",NA,NA,1,1983-03-01,1983
"4333","1983-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,34.6,"",NA,NA,1,1983-04-01,1983
"4334","1983-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,34.6,"",NA,NA,1,1983-05-01,1983
"4335","1983-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,34.6,"",NA,NA,1,1983-06-01,1983
"4336","1983-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,34.9,"",NA,NA,1,1983-07-01,1983
"4337","1983-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.2,"",NA,NA,1,1983-08-01,1983
"4338","1983-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.2,"",NA,NA,1,1983-09-01,1983
"4339","1983-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.2,"",NA,NA,1,1983-10-01,1983
"4340","1983-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.2,"",NA,NA,1,1983-11-01,1983
"4341","1983-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.2,"",NA,NA,1,1983-12-01,1983
"4342","1984-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.2,"",NA,NA,1,1984-01-01,1984
"4343","1984-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.8,"",NA,NA,1,1984-02-01,1984
"4344","1984-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.8,"",NA,NA,1,1984-03-01,1984
"4345","1984-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.9,"",NA,NA,1,1984-04-01,1984
"4346","1984-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,36,"",NA,NA,1,1984-05-01,1984
"4347","1984-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,36,"",NA,NA,1,1984-06-01,1984
"4348","1984-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,36,"",NA,NA,1,1984-07-01,1984
"4349","1984-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.9,"",NA,NA,1,1984-08-01,1984
"4350","1984-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,35.9,"",NA,NA,1,1984-09-01,1984
"4351","1984-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,36,"",NA,NA,1,1984-10-01,1984
"4352","1984-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,36,"",NA,NA,1,1984-11-01,1984
"4353","1984-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,36,"",NA,NA,1,1984-12-01,1984
"4354","1985-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,36.3,"",NA,NA,1,1985-01-01,1985
"4355","1985-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,36.7,"",NA,NA,1,1985-02-01,1985
"4356","1985-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,37.5,"",NA,NA,1,1985-03-01,1985
"4357","1985-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,38.2,"",NA,NA,1,1985-04-01,1985
"4358","1985-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,38.2,"",NA,NA,1,1985-05-01,1985
"4359","1985-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,38.4,"",NA,NA,1,1985-06-01,1985
"4360","1985-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,39.6,"",NA,NA,1,1985-07-01,1985
"4361","1985-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,40.1,"",NA,NA,1,1985-08-01,1985
"4362","1985-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,40.9,"",NA,NA,1,1985-09-01,1985
"4363","1985-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,41.6,"",NA,NA,1,1985-10-01,1985
"4364","1985-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,42,"",NA,NA,1,1985-11-01,1985
"4365","1985-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,42.1,"",NA,NA,1,1985-12-01,1985
"4366","1986-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,42.6,"",NA,NA,1,1986-01-01,1986
"4367","1986-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,43.8,"",NA,NA,1,1986-02-01,1986
"4368","1986-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,44.2,"",NA,NA,1,1986-03-01,1986
"4369","1986-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,45.2,"",NA,NA,1,1986-04-01,1986
"4370","1986-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,45.7,"",NA,NA,1,1986-05-01,1986
"4371","1986-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,45.9,"",NA,NA,1,1986-06-01,1986
"4372","1986-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,45.7,"",NA,NA,1,1986-07-01,1986
"4373","1986-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,45.4,"",NA,NA,1,1986-08-01,1986
"4374","1986-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,45.9,"",NA,NA,1,1986-09-01,1986
"4375","1986-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,45.9,"",NA,NA,1,1986-10-01,1986
"4376","1986-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,47,"",NA,NA,1,1986-11-01,1986
"4377","1986-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,47.4,"",NA,NA,1,1986-12-01,1986
"4378","1987-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,48.5,"",NA,NA,1,1987-01-01,1987
"4379","1987-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,48.9,"",NA,NA,1,1987-02-01,1987
"4380","1987-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,49.3,"",NA,NA,1,1987-03-01,1987
"4381","1987-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,50.6,"",NA,NA,1,1987-04-01,1987
"4382","1987-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,50.9,"",NA,NA,1,1987-05-01,1987
"4383","1987-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,51.8,"",NA,NA,1,1987-06-01,1987
"4384","1987-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,52.5,"",NA,NA,1,1987-07-01,1987
"4385","1987-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.5,"",NA,NA,1,1987-08-01,1987
"4386","1987-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.5,"",NA,NA,1,1987-09-01,1987
"4387","1987-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.5,"",NA,NA,1,1987-10-01,1987
"4388","1987-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.5,"",NA,NA,1,1987-11-01,1987
"4389","1987-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.3,"",NA,NA,1,1987-12-01,1987
"4390","1988-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.5,"",NA,NA,1,1988-01-01,1988
"4391","1988-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,54.1,"",NA,NA,1,1988-02-01,1988
"4392","1988-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,54.2,"",NA,NA,1,1988-03-01,1988
"4393","1988-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,54.4,"",NA,NA,1,1988-04-01,1988
"4394","1988-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,54.7,"",NA,NA,1,1988-05-01,1988
"4395","1988-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.1,"",NA,NA,1,1988-06-01,1988
"4396","1988-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.2,"",NA,NA,1,1988-07-01,1988
"4397","1988-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.7,"",NA,NA,1,1988-08-01,1988
"4398","1988-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.8,"",NA,NA,1,1988-09-01,1988
"4399","1988-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.9,"",NA,NA,1,1988-10-01,1988
"4400","1988-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,56.5,"",NA,NA,1,1988-11-01,1988
"4401","1988-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,57.1,"",NA,NA,1,1988-12-01,1988
"4402","1989-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,57.2,"",NA,NA,1,1989-01-01,1989
"4403","1989-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,58.6,"",NA,NA,1,1989-02-01,1989
"4404","1989-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,59.3,"",NA,NA,1,1989-03-01,1989
"4405","1989-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,59.4,"",NA,NA,1,1989-04-01,1989
"4406","1989-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,60,"",NA,NA,1,1989-05-01,1989
"4407","1989-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,60,"",NA,NA,1,1989-06-01,1989
"4408","1989-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,60.3,"",NA,NA,1,1989-07-01,1989
"4409","1989-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,60.8,"",NA,NA,1,1989-08-01,1989
"4410","1989-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,61.1,"",NA,NA,1,1989-09-01,1989
"4411","1989-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,61.1,"",NA,NA,1,1989-10-01,1989
"4412","1989-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,61.6,"",NA,NA,1,1989-11-01,1989
"4413","1989-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,61.9,"",NA,NA,1,1989-12-01,1989
"4414","1990-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,62.2,"",NA,NA,1,1990-01-01,1990
"4415","1990-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,62.9,"",NA,NA,1,1990-02-01,1990
"4416","1990-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,62.9,"",NA,NA,1,1990-03-01,1990
"4417","1990-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,63,"",NA,NA,1,1990-04-01,1990
"4418","1990-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,61.3,"",NA,NA,1,1990-05-01,1990
"4419","1990-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,60.7,"",NA,NA,1,1990-06-01,1990
"4420","1990-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,60.4,"",NA,NA,1,1990-07-01,1990
"4421","1990-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,60,"",NA,NA,1,1990-08-01,1990
"4422","1990-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,59.9,"",NA,NA,1,1990-09-01,1990
"4423","1990-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,58.6,"",NA,NA,1,1990-10-01,1990
"4424","1990-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,56.6,"",NA,NA,1,1990-11-01,1990
"4425","1990-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.6,"",NA,NA,1,1990-12-01,1990
"4426","1991-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,56.1,"",NA,NA,1,1991-01-01,1991
"4427","1991-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.5,"",NA,NA,1,1991-02-01,1991
"4428","1991-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.1,"",NA,NA,1,1991-03-01,1991
"4429","1991-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.9,"",NA,NA,1,1991-04-01,1991
"4430","1991-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,56,"",NA,NA,1,1991-05-01,1991
"4431","1991-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.9,"",NA,NA,1,1991-06-01,1991
"4432","1991-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,56.2,"",NA,NA,1,1991-07-01,1991
"4433","1991-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,56.2,"",NA,NA,1,1991-08-01,1991
"4434","1991-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.9,"",NA,NA,1,1991-09-01,1991
"4435","1991-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.8,"",NA,NA,1,1991-10-01,1991
"4436","1991-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.8,"",NA,NA,1,1991-11-01,1991
"4437","1991-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.8,"",NA,NA,1,1991-12-01,1991
"4438","1992-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,55.7,"",NA,NA,1,1992-01-01,1992
"4439","1992-02","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,54.8,"",NA,NA,1,1992-02-01,1992
"4440","1992-03","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,54.2,"",NA,NA,1,1992-03-01,1992
"4441","1992-04","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.6,"",NA,NA,1,1992-04-01,1992
"4442","1992-05","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.5,"",NA,NA,1,1992-05-01,1992
"4443","1992-06","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53,"",NA,NA,1,1992-06-01,1992
"4444","1992-07","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.2,"",NA,NA,1,1992-07-01,1992
"4445","1992-08","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.2,"",NA,NA,1,1992-08-01,1992
"4446","1992-09","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.2,"",NA,NA,1,1992-09-01,1992
"4447","1992-10","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.2,"",NA,NA,1,1992-10-01,1992
"4448","1992-11","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.3,"",NA,NA,1,1992-11-01,1992
"4449","1992-12","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.4,"",NA,NA,1,1992-12-01,1992
"4450","1993-01","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","House only","Index, 201612=100",347,"units",0,"v111955509",23.2,53.4,"",NA,NA,1,1993-01-01,1993
