"","ref_date","GEO","DGUID","New.housing.price.indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS","full_date","yr"
"881","2019-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,110.4,"",NA,NA,1,2019-12-01,2019
"882","2020-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,110.7,"",NA,NA,1,2020-01-01,2020
"883","2020-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,111.2,"",NA,NA,1,2020-02-01,2020
"884","2020-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,112.1,"",NA,NA,1,2020-03-01,2020
"885","2020-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,112.3,"",NA,NA,1,2020-04-01,2020
"886","2020-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,112.3,"",NA,NA,1,2020-05-01,2020
"887","1986-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,33,"",NA,NA,1,1986-01-01,1986
"888","1986-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,33.7,"",NA,NA,1,1986-02-01,1986
"889","1986-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,34.2,"",NA,NA,1,1986-03-01,1986
"890","1986-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,34.5,"",NA,NA,1,1986-04-01,1986
"891","1986-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,35,"",NA,NA,1,1986-05-01,1986
"892","1986-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,35.4,"",NA,NA,1,1986-06-01,1986
"893","1986-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,35.9,"",NA,NA,1,1986-07-01,1986
"894","1986-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,36.6,"",NA,NA,1,1986-08-01,1986
"895","1986-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,37.9,"",NA,NA,1,1986-09-01,1986
"896","1986-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,38.7,"",NA,NA,1,1986-10-01,1986
"897","1986-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,39.7,"",NA,NA,1,1986-11-01,1986
"898","1986-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,40.1,"",NA,NA,1,1986-12-01,1986
"899","1987-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,40.7,"",NA,NA,1,1987-01-01,1987
"900","1987-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,42,"",NA,NA,1,1987-02-01,1987
"901","1987-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,43.9,"",NA,NA,1,1987-03-01,1987
"902","1987-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.7,"",NA,NA,1,1987-04-01,1987
"903","1987-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.3,"",NA,NA,1,1987-05-01,1987
"904","1987-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.6,"",NA,NA,1,1987-06-01,1987
"905","1987-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.8,"",NA,NA,1,1987-07-01,1987
"906","1987-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.9,"",NA,NA,1,1987-08-01,1987
"907","1987-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.9,"",NA,NA,1,1987-09-01,1987
"908","1987-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46,"",NA,NA,1,1987-10-01,1987
"909","1987-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.1,"",NA,NA,1,1987-11-01,1987
"910","1987-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.2,"",NA,NA,1,1987-12-01,1987
"911","1988-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.1,"",NA,NA,1,1988-01-01,1988
"912","1988-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.7,"",NA,NA,1,1988-02-01,1988
"913","1988-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.3,"",NA,NA,1,1988-03-01,1988
"914","1988-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,48.6,"",NA,NA,1,1988-04-01,1988
"915","1988-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,49.5,"",NA,NA,1,1988-05-01,1988
"916","1988-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,49.8,"",NA,NA,1,1988-06-01,1988
"917","1988-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,49.9,"",NA,NA,1,1988-07-01,1988
"918","1988-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,50.8,"",NA,NA,1,1988-08-01,1988
"919","1988-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,52,"",NA,NA,1,1988-09-01,1988
"920","1988-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,52.5,"",NA,NA,1,1988-10-01,1988
"921","1988-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,52.7,"",NA,NA,1,1988-11-01,1988
"922","1988-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,53,"",NA,NA,1,1988-12-01,1988
"923","1989-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,52.9,"",NA,NA,1,1989-01-01,1989
"924","1989-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,53.7,"",NA,NA,1,1989-02-01,1989
"925","1989-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,54.4,"",NA,NA,1,1989-03-01,1989
"926","1989-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,54.6,"",NA,NA,1,1989-04-01,1989
"927","1989-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,54.7,"",NA,NA,1,1989-05-01,1989
"928","1989-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,55.2,"",NA,NA,1,1989-06-01,1989
"929","1989-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,55.2,"",NA,NA,1,1989-07-01,1989
"930","1989-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,55.2,"",NA,NA,1,1989-08-01,1989
"931","1989-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,55.4,"",NA,NA,1,1989-09-01,1989
"932","1989-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,55.6,"",NA,NA,1,1989-10-01,1989
"933","1989-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,55.8,"",NA,NA,1,1989-11-01,1989
"934","1989-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,55.9,"",NA,NA,1,1989-12-01,1989
"935","1990-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,56,"",NA,NA,1,1990-01-01,1990
"936","1990-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,55.7,"",NA,NA,1,1990-02-01,1990
"937","1990-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,55.8,"",NA,NA,1,1990-03-01,1990
"938","1990-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,55.5,"",NA,NA,1,1990-04-01,1990
"939","1990-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,54.9,"",NA,NA,1,1990-05-01,1990
"940","1990-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,53.4,"",NA,NA,1,1990-06-01,1990
"941","1990-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,52.5,"",NA,NA,1,1990-07-01,1990
"942","1990-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,51.7,"",NA,NA,1,1990-08-01,1990
"943","1990-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,50.7,"",NA,NA,1,1990-09-01,1990
"944","1990-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,49.8,"",NA,NA,1,1990-10-01,1990
"945","1990-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,48.7,"",NA,NA,1,1990-11-01,1990
"946","1990-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,48.5,"",NA,NA,1,1990-12-01,1990
"947","1991-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.3,"",NA,NA,1,1991-01-01,1991
"948","1991-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.9,"",NA,NA,1,1991-02-01,1991
"949","1991-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.9,"",NA,NA,1,1991-03-01,1991
"950","1991-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.9,"",NA,NA,1,1991-04-01,1991
"951","1991-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47,"",NA,NA,1,1991-05-01,1991
"952","1991-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.9,"",NA,NA,1,1991-06-01,1991
"953","1991-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47,"",NA,NA,1,1991-07-01,1991
"954","1991-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.7,"",NA,NA,1,1991-08-01,1991
"955","1991-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.7,"",NA,NA,1,1991-09-01,1991
"956","1991-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.7,"",NA,NA,1,1991-10-01,1991
"957","1991-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.4,"",NA,NA,1,1991-11-01,1991
"958","1991-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.3,"",NA,NA,1,1991-12-01,1991
"959","1992-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.1,"",NA,NA,1,1992-01-01,1992
"960","1992-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.7,"",NA,NA,1,1992-02-01,1992
"961","1992-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.6,"",NA,NA,1,1992-03-01,1992
"962","1992-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.6,"",NA,NA,1,1992-04-01,1992
"963","1992-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.4,"",NA,NA,1,1992-05-01,1992
"964","1992-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.4,"",NA,NA,1,1992-06-01,1992
"965","1992-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.3,"",NA,NA,1,1992-07-01,1992
"966","1992-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.2,"",NA,NA,1,1992-08-01,1992
"967","1992-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.8,"",NA,NA,1,1992-09-01,1992
"968","1992-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.8,"",NA,NA,1,1992-10-01,1992
"969","1992-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.2,"",NA,NA,1,1992-11-01,1992
"970","1992-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.1,"",NA,NA,1,1992-12-01,1992
"971","1993-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45,"",NA,NA,1,1993-01-01,1993
"972","1993-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.8,"",NA,NA,1,1993-02-01,1993
"973","1993-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.9,"",NA,NA,1,1993-03-01,1993
"974","1993-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.8,"",NA,NA,1,1993-04-01,1993
"975","1993-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.5,"",NA,NA,1,1993-05-01,1993
"976","1993-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.9,"",NA,NA,1,1993-06-01,1993
"977","1993-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.5,"",NA,NA,1,1993-07-01,1993
"978","1993-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.8,"",NA,NA,1,1993-08-01,1993
"979","1993-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45,"",NA,NA,1,1993-09-01,1993
"980","1993-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.7,"",NA,NA,1,1993-10-01,1993
"981","1993-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.6,"",NA,NA,1,1993-11-01,1993
"982","1993-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.6,"",NA,NA,1,1993-12-01,1993
"983","1994-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.5,"",NA,NA,1,1994-01-01,1994
"984","1994-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.4,"",NA,NA,1,1994-02-01,1994
"985","1994-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.4,"",NA,NA,1,1994-03-01,1994
"986","1994-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.5,"",NA,NA,1,1994-04-01,1994
"987","1994-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.4,"",NA,NA,1,1994-05-01,1994
"988","1994-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.7,"",NA,NA,1,1994-06-01,1994
"989","1994-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.7,"",NA,NA,1,1994-07-01,1994
"990","1994-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.9,"",NA,NA,1,1994-08-01,1994
"991","1994-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45,"",NA,NA,1,1994-09-01,1994
"992","1994-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45,"",NA,NA,1,1994-10-01,1994
"993","1994-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.8,"",NA,NA,1,1994-11-01,1994
"994","1994-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.9,"",NA,NA,1,1994-12-01,1994
"995","1995-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45,"",NA,NA,1,1995-01-01,1995
"996","1995-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45,"",NA,NA,1,1995-02-01,1995
"997","1995-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.1,"",NA,NA,1,1995-03-01,1995
"998","1995-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45,"",NA,NA,1,1995-04-01,1995
"999","1995-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.8,"",NA,NA,1,1995-05-01,1995
"1000","1995-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.6,"",NA,NA,1,1995-06-01,1995
"1001","1995-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.8,"",NA,NA,1,1995-07-01,1995
"1002","1995-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.7,"",NA,NA,1,1995-08-01,1995
"1003","1995-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.7,"",NA,NA,1,1995-09-01,1995
"1004","1995-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.6,"",NA,NA,1,1995-10-01,1995
"1005","1995-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.4,"",NA,NA,1,1995-11-01,1995
"1006","1995-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.6,"",NA,NA,1,1995-12-01,1995
"1007","1996-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.6,"",NA,NA,1,1996-01-01,1996
"1008","1996-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.1,"",NA,NA,1,1996-02-01,1996
"1009","1996-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.2,"",NA,NA,1,1996-03-01,1996
"1010","1996-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44,"",NA,NA,1,1996-04-01,1996
"1011","1996-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,43.9,"",NA,NA,1,1996-05-01,1996
"1012","1996-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,43.9,"",NA,NA,1,1996-06-01,1996
"1013","1996-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,43.9,"",NA,NA,1,1996-07-01,1996
"1014","1996-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44,"",NA,NA,1,1996-08-01,1996
"1015","1996-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,43.9,"",NA,NA,1,1996-09-01,1996
"1016","1996-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44,"",NA,NA,1,1996-10-01,1996
"1017","1996-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.4,"",NA,NA,1,1996-11-01,1996
"1018","1996-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.4,"",NA,NA,1,1996-12-01,1996
"1019","1997-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.7,"",NA,NA,1,1997-01-01,1997
"1020","1997-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.8,"",NA,NA,1,1997-02-01,1997
"1021","1997-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,44.9,"",NA,NA,1,1997-03-01,1997
"1022","1997-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.2,"",NA,NA,1,1997-04-01,1997
"1023","1997-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.4,"",NA,NA,1,1997-05-01,1997
"1024","1997-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.5,"",NA,NA,1,1997-06-01,1997
"1025","1997-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.7,"",NA,NA,1,1997-07-01,1997
"1026","1997-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.7,"",NA,NA,1,1997-08-01,1997
"1027","1997-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.8,"",NA,NA,1,1997-09-01,1997
"1028","1997-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,45.9,"",NA,NA,1,1997-10-01,1997
"1029","1997-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.5,"",NA,NA,1,1997-11-01,1997
"1030","1997-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.5,"",NA,NA,1,1997-12-01,1997
"1031","1998-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.7,"",NA,NA,1,1998-01-01,1998
"1032","1998-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.8,"",NA,NA,1,1998-02-01,1998
"1033","1998-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.8,"",NA,NA,1,1998-03-01,1998
"1034","1998-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,46.9,"",NA,NA,1,1998-04-01,1998
"1035","1998-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.1,"",NA,NA,1,1998-05-01,1998
"1036","1998-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.2,"",NA,NA,1,1998-06-01,1998
"1037","1998-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.3,"",NA,NA,1,1998-07-01,1998
"1038","1998-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.3,"",NA,NA,1,1998-08-01,1998
"1039","1998-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.5,"",NA,NA,1,1998-09-01,1998
"1040","1998-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.6,"",NA,NA,1,1998-10-01,1998
"1041","1998-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.7,"",NA,NA,1,1998-11-01,1998
"1042","1998-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.6,"",NA,NA,1,1998-12-01,1998
"1043","1999-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.8,"",NA,NA,1,1999-01-01,1999
"1044","1999-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.8,"",NA,NA,1,1999-02-01,1999
"1045","1999-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.8,"",NA,NA,1,1999-03-01,1999
"1046","1999-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.9,"",NA,NA,1,1999-04-01,1999
"1047","1999-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,47.9,"",NA,NA,1,1999-05-01,1999
"1048","1999-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,48,"",NA,NA,1,1999-06-01,1999
"1049","1999-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,48.1,"",NA,NA,1,1999-07-01,1999
"1050","1999-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,48.3,"",NA,NA,1,1999-08-01,1999
"1051","1999-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,48.7,"",NA,NA,1,1999-09-01,1999
"1052","1999-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,48.8,"",NA,NA,1,1999-10-01,1999
"1053","1999-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,49.1,"",NA,NA,1,1999-11-01,1999
"1054","1999-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,49.3,"",NA,NA,1,1999-12-01,1999
"1055","2000-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,49.3,"",NA,NA,1,2000-01-01,2000
"1056","2000-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,49.8,"",NA,NA,1,2000-02-01,2000
"1057","2000-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,49.8,"",NA,NA,1,2000-03-01,2000
"1058","2000-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,50,"",NA,NA,1,2000-04-01,2000
"1059","2000-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,50.1,"",NA,NA,1,2000-05-01,2000
"1060","2000-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,50.2,"",NA,NA,1,2000-06-01,2000
"1061","2000-07","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,50.4,"",NA,NA,1,2000-07-01,2000
"1062","2000-08","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,50.5,"",NA,NA,1,2000-08-01,2000
"1063","2000-09","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,50.8,"",NA,NA,1,2000-09-01,2000
"1064","2000-10","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,50.9,"",NA,NA,1,2000-10-01,2000
"1065","2000-11","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,51.3,"",NA,NA,1,2000-11-01,2000
"1066","2000-12","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,51.5,"",NA,NA,1,2000-12-01,2000
"1067","2001-01","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,51.7,"",NA,NA,1,2001-01-01,2001
"1068","2001-02","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,51.8,"",NA,NA,1,2001-02-01,2001
"1069","2001-03","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,52.1,"",NA,NA,1,2001-03-01,2001
"1070","2001-04","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,52.3,"",NA,NA,1,2001-04-01,2001
"1071","2001-05","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,52.4,"",NA,NA,1,2001-05-01,2001
"1072","2001-06","Ontario","2016A000235","House only","Index, 201612=100",347,"units",0,"v111955491",17.2,52.7,"",NA,NA,1,2001-06-01,2001
