ref_date,GEO,DGUID,New.housing.price.indexes,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,full_date,yr
1987-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,72.2,,NA,NA,1,01-06-87,1987
1987-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,72.4,,NA,NA,1,01-07-87,1987
1987-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,72.7,,NA,NA,1,01-08-87,1987
1987-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,72.7,,NA,NA,1,01-09-87,1987
1987-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,72.7,,NA,NA,1,01-10-87,1987
1987-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,74.4,,NA,NA,1,01-11-87,1987
1987-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,74.4,,NA,NA,1,01-12-87,1987
1988-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,74.4,,NA,NA,1,01-01-88,1988
1988-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,75.2,,NA,NA,1,01-02-88,1988
1988-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,75,,NA,NA,1,01-03-88,1988
1988-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,75.2,,NA,NA,1,01-04-88,1988
1988-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,76.3,,NA,NA,1,01-05-88,1988
1988-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,77.1,,NA,NA,1,01-06-88,1988
1988-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,77.3,,NA,NA,1,01-07-88,1988
1988-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,77.3,,NA,NA,1,01-08-88,1988
1988-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,77.2,,NA,NA,1,01-09-88,1988
1988-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,77.2,,NA,NA,1,01-10-88,1988
1988-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.5,,NA,NA,1,01-11-88,1988
1988-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.6,,NA,NA,1,01-12-88,1988
1989-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.6,,NA,NA,1,01-01-89,1989
1989-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.6,,NA,NA,1,01-02-89,1989
1989-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.6,,NA,NA,1,01-03-89,1989
1989-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.6,,NA,NA,1,01-04-89,1989
1989-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,79.9,,NA,NA,1,01-05-89,1989
1989-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,79.9,,NA,NA,1,01-06-89,1989
1989-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,79.9,,NA,NA,1,01-07-89,1989
1989-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,79.9,,NA,NA,1,01-08-89,1989
1989-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,79.9,,NA,NA,1,01-09-89,1989
1989-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.9,,NA,NA,1,01-10-89,1989
1989-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.9,,NA,NA,1,01-11-89,1989
1989-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82,,NA,NA,1,01-12-89,1989
1990-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82,,NA,NA,1,01-01-90,1990
1990-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85,,NA,NA,1,01-02-90,1990
1990-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.7,,NA,NA,1,01-03-90,1990
1990-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.8,,NA,NA,1,01-04-90,1990
1990-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.4,,NA,NA,1,01-05-90,1990
1990-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85,,NA,NA,1,01-06-90,1990
1990-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85,,NA,NA,1,01-07-90,1990
1990-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.9,,NA,NA,1,01-08-90,1990
1990-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84,,NA,NA,1,01-09-90,1990
1990-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84,,NA,NA,1,01-10-90,1990
1990-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.8,,NA,NA,1,01-11-90,1990
1990-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84,,NA,NA,1,01-12-90,1990
1991-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.8,,NA,NA,1,01-01-91,1991
1991-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.6,,NA,NA,1,01-02-91,1991
1991-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.2,,NA,NA,1,01-03-91,1991
1991-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.9,,NA,NA,1,01-04-91,1991
1991-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85,,NA,NA,1,01-05-91,1991
1991-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.9,,NA,NA,1,01-06-91,1991
1991-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.3,,NA,NA,1,01-07-91,1991
1991-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.2,,NA,NA,1,01-08-91,1991
1991-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.2,,NA,NA,1,01-09-91,1991
1991-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.6,,NA,NA,1,01-10-91,1991
1991-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84,,NA,NA,1,01-11-91,1991
1991-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84,,NA,NA,1,01-12-91,1991
1992-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.1,,NA,NA,1,01-01-92,1992
1992-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.1,,NA,NA,1,01-02-92,1992
1992-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.1,,NA,NA,1,01-03-92,1992
1992-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.9,,NA,NA,1,01-04-92,1992
1992-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.1,,NA,NA,1,01-05-92,1992
1992-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84,,NA,NA,1,01-06-92,1992
1992-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84,,NA,NA,1,01-07-92,1992
1992-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84,,NA,NA,1,01-08-92,1992
1992-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84,,NA,NA,1,01-09-92,1992
1992-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.8,,NA,NA,1,01-10-92,1992
1992-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.8,,NA,NA,1,01-11-92,1992
1992-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.6,,NA,NA,1,01-12-92,1992
1993-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.1,,NA,NA,1,01-01-93,1993
1993-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.2,,NA,NA,1,01-02-93,1993
1993-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.7,,NA,NA,1,01-03-93,1993
1993-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.7,,NA,NA,1,01-04-93,1993
1993-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.9,,NA,NA,1,01-05-93,1993
1993-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.7,,NA,NA,1,01-06-93,1993
1993-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.8,,NA,NA,1,01-07-93,1993
1993-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88,,NA,NA,1,01-08-93,1993
1993-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.1,,NA,NA,1,01-09-93,1993
1993-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.1,,NA,NA,1,01-10-93,1993
1993-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.1,,NA,NA,1,01-11-93,1993
1993-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.1,,NA,NA,1,01-12-93,1993
1994-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.2,,NA,NA,1,01-01-94,1994
1994-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.6,,NA,NA,1,01-02-94,1994
1994-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.6,,NA,NA,1,01-03-94,1994
1994-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88,,NA,NA,1,01-04-94,1994
1994-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.6,,NA,NA,1,01-05-94,1994
1994-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-06-94,1994
1994-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-07-94,1994
1994-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-08-94,1994
1994-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-09-94,1994
1994-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-10-94,1994
1994-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-11-94,1994
1994-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-12-94,1994
1995-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-01-95,1995
1995-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-02-95,1995
1995-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-03-95,1995
1995-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-04-95,1995
1995-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-05-95,1995
1995-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.5,,NA,NA,1,01-06-95,1995
1995-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.3,,NA,NA,1,01-07-95,1995
1995-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.3,,NA,NA,1,01-08-95,1995
1995-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.3,,NA,NA,1,01-09-95,1995
1995-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.3,,NA,NA,1,01-10-95,1995
1995-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.3,,NA,NA,1,01-11-95,1995
1995-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.3,,NA,NA,1,01-12-95,1995
1996-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.2,,NA,NA,1,01-01-96,1996
1996-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.2,,NA,NA,1,01-02-96,1996
1996-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.2,,NA,NA,1,01-03-96,1996
1996-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.2,,NA,NA,1,01-04-96,1996
1996-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.1,,NA,NA,1,01-05-96,1996
1996-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.1,,NA,NA,1,01-06-96,1996
1996-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.1,,NA,NA,1,01-07-96,1996
1996-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88,,NA,NA,1,01-08-96,1996
1996-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88,,NA,NA,1,01-09-96,1996
1996-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88,,NA,NA,1,01-10-96,1996
1996-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.2,,NA,NA,1,01-11-96,1996
1996-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.2,,NA,NA,1,01-12-96,1996
1997-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.8,,NA,NA,1,01-01-97,1997
1997-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.1,,NA,NA,1,01-02-97,1997
1997-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.1,,NA,NA,1,01-03-97,1997
1997-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.1,,NA,NA,1,01-04-97,1997
1997-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.8,,NA,NA,1,01-05-97,1997
1997-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.8,,NA,NA,1,01-06-97,1997
1997-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.7,,NA,NA,1,01-07-97,1997
1997-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.3,,NA,NA,1,01-08-97,1997
1997-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.2,,NA,NA,1,01-09-97,1997
1997-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.2,,NA,NA,1,01-10-97,1997
1997-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.7,,NA,NA,1,01-11-97,1997
1997-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.7,,NA,NA,1,01-12-97,1997
1998-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.6,,NA,NA,1,01-01-98,1998
1998-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85,,NA,NA,1,01-02-98,1998
1998-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.2,,NA,NA,1,01-03-98,1998
1998-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.4,,NA,NA,1,01-04-98,1998
1998-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.3,,NA,NA,1,01-05-98,1998
1998-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.3,,NA,NA,1,01-06-98,1998
1998-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.2,,NA,NA,1,01-07-98,1998
1998-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.3,,NA,NA,1,01-08-98,1998
1998-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.2,,NA,NA,1,01-09-98,1998
1998-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.2,,NA,NA,1,01-10-98,1998
1998-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.2,,NA,NA,1,01-11-98,1998
1998-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.2,,NA,NA,1,01-12-98,1998
1999-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.9,,NA,NA,1,01-01-99,1999
1999-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.8,,NA,NA,1,01-02-99,1999
1999-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.7,,NA,NA,1,01-03-99,1999
1999-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.7,,NA,NA,1,01-04-99,1999
1999-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.6,,NA,NA,1,01-05-99,1999
1999-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.5,,NA,NA,1,01-06-99,1999
1999-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.3,,NA,NA,1,01-07-99,1999
1999-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.2,,NA,NA,1,01-08-99,1999
1999-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.2,,NA,NA,1,01-09-99,1999
1999-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.6,,NA,NA,1,01-10-99,1999
1999-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.5,,NA,NA,1,01-11-99,1999
1999-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.5,,NA,NA,1,01-12-99,1999
2000-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.5,,NA,NA,1,01-01-00,2000
2000-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.2,,NA,NA,1,01-02-00,2000
2000-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.5,,NA,NA,1,01-03-00,2000
2000-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.5,,NA,NA,1,01-04-00,2000
2000-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.4,,NA,NA,1,01-05-00,2000
2000-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.2,,NA,NA,1,01-06-00,2000
2000-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.3,,NA,NA,1,01-07-00,2000
2000-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.8,,NA,NA,1,01-08-00,2000
2000-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.9,,NA,NA,1,01-09-00,2000
2000-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.5,,NA,NA,1,01-10-00,2000
2000-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.2,,NA,NA,1,01-11-00,2000
2000-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.9,,NA,NA,1,01-12-00,2000
2001-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.9,,NA,NA,1,01-01-01,2001
2001-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.8,,NA,NA,1,01-02-01,2001
2001-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.9,,NA,NA,1,01-03-01,2001
2001-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.8,,NA,NA,1,01-04-01,2001
2001-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.6,,NA,NA,1,01-05-01,2001
2001-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.9,,NA,NA,1,01-06-01,2001
2001-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.9,,NA,NA,1,01-07-01,2001
2001-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81,,NA,NA,1,01-08-01,2001
2001-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.4,,NA,NA,1,01-09-01,2001
2001-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.3,,NA,NA,1,01-10-01,2001
2001-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.2,,NA,NA,1,01-11-01,2001
2001-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.8,,NA,NA,1,01-12-01,2001
2002-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.6,,NA,NA,1,01-01-02,2002
2002-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.6,,NA,NA,1,01-02-02,2002
2002-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.9,,NA,NA,1,01-03-02,2002
2002-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.4,,NA,NA,1,01-04-02,2002
2002-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.6,,NA,NA,1,01-05-02,2002
2002-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,80.9,,NA,NA,1,01-06-02,2002
